Year,Type,Country,Age,Fatal (Y/N),Activity,Specie,Month,Sex
2007,Invalid,AUSTRALIA,34,False,Water Activity,unknown,12,M
2007,Unprovoked,USA,52,False,Water Activity,tiger,12,M
2007,Unprovoked,BRAZIL,28,False,Unknown,unknown,12,M
2007,Provoked,AUSTRALIA,32,False,Fishing,unknown,11,M
2007,Unprovoked,SOUTH AFRICA,14,False,Water Activity,unknown,11,M
2007,Unprovoked,USA,21,False,Water Activity,unknown,11,M
2007,Unprovoked,USA,42,False,Water Activity,unknown,11,M
2007,Unprovoked,SOUTH AFRICA,37,False,Water Activity,white,11,M
2007,Unprovoked,USA,32,False,Unknown,tiger,10,M
2007,Unprovoked,AUSTRALIA,52,False,Unknown,white,10,F
2007,Unprovoked,AUSTRALIA,31,False,Fishing,unknown,10,M
2007,Unprovoked,USA,22,False,Water Activity,unknown,10,M
2007,Unprovoked,USA,16,False,Water Activity,blacktip,10,M
2007,Unprovoked,NEW CALEDONIA,23,True,Water Activity,tiger,9,F
2007,Unprovoked,BAHAMAS,48,False,Fishing,unknown,9,F
2007,Unprovoked,USA,23,False,Water Activity,unknown,9,M
2007,Unprovoked,USA,56,False,Unknown,unknown,9,M
2007,Unprovoked,USA,14,False,Water Activity,nurse,9,M
2007,Unprovoked,USA,58,False,Unknown,unknown,9,F
2007,Unprovoked,USA,36,False,Unknown,unknown,9,F
2007,Unprovoked,USA,15,False,Other,unknown,9,M
2007,Unprovoked,USA,12,False,Unknown,unknown,9,F
2007,Unprovoked,USA,58,False,Water Activity,unknown,9,M
2007,Unprovoked,USA,15,False,Unknown,tiger,8,M
2007,Unprovoked,USA,24,False,Water Activity,white,8,M
2007,Unprovoked,USA,54,False,Water Activity,unknown,8,M
2007,Unprovoked,USA,27,False,Water Activity,unknown,8,M
2007,Unprovoked,USA,52,False,Water Activity,unknown,8,M
2007,Unprovoked,USA,16,False,Water Activity,unknown,8,M
2007,Unprovoked,USA,7,False,Unknown,unknown,8,M
2007,Unprovoked,USA,20,False,Unknown,bull,8,M
2007,Unprovoked,USA,15,False,Water Activity,unknown,8,F
2007,Unprovoked,USA,19,False,Unknown,unknown,8,M
2007,Unprovoked,USA,30,False,Water Activity,unknown,8,M
2007,Unprovoked,USA,9,False,Unknown,unknown,8,M
2007,Unprovoked,USA,19,False,Unknown,bull,8,F
2007,Unprovoked,USA,51,False,Water Activity,unknown,7,M
2007,Unprovoked,USA,20,False,Water Activity,unknown,7,M
2007,Unprovoked,USA,36,False,Water Activity,unknown,7,M
2007,Unprovoked,AUSTRALIA,15,False,Unknown,unknown,7,M
2007,Unprovoked,USA,14,False,Water Activity,unknown,7,M
2007,Provoked,NORWAY,48,False,Unknown,unknown,7,M
2007,Invalid,USA,43,False,Water Activity,unknown,7,F
2007,Unprovoked,USA,30,False,Unknown,unknown,7,F
2007,Unprovoked,BAHAMAS,48,False,Fishing,bull,7,F
2007,Unprovoked,USA,18,False,Water Activity,unknown,7,M
2007,Unprovoked,REUNION,17,False,Unknown,unknown,7,M
2007,Unprovoked,USA,20,False,Water Activity,unknown,6,M
2007,Invalid,USA,9,False,Water Activity,unknown,6,F
2007,Provoked,USA,40,False,Unknown,blacktip,5,F
2007,Provoked,ENGLAND,38,False,Fishing,unknown,5,M
2007,Unprovoked,AUSTRALIA,38,False,Unknown,unknown,5,F
2007,Unprovoked,AUSTRALIA,19,False,Water Activity,unknown,5,M
2007,Unprovoked,USA,21,False,Water Activity,unknown,5,F
2007,Invalid,AUSTRALIA,45,True,Water Activity,unknown,5,M
2007,Unprovoked,USA,63,False,Water Activity,tiger,5,F
2007,Unprovoked,USA,68,False,Water Activity,unknown,5,M
2007,Provoked,BAHAMAS,20,False,Unknown,lemon,5,F
2007,Unprovoked,AUSTRALIA,13,False,Unknown,unknown,4,F
2007,Unprovoked,USA,12,False,Unknown,blacktip,4,M
2007,Unprovoked,USA,24,False,Water Activity,unknown,4,M
2007,Unprovoked,NEW CALEDONIA,26,False,Water Activity,tiger,4,M
2007,Unprovoked,USA,7,False,Unknown,unknown,4,M
2007,Unprovoked,USA,27,False,Water Activity,unknown,3,M
2007,Unprovoked,USA,9,False,Unknown,unknown,3,M
2007,Unprovoked,USA,11,False,Water Activity,unknown,3,M
2007,Unprovoked,AUSTRALIA,42,False,Water Activity,unknown,3,F
2007,Unprovoked,AUSTRALIA,59,False,Water Activity,unknown,3,F
2007,Unprovoked,USA,29,False,Water Activity,unknown,3,M
2007,Provoked,NEW ZEALAND,16,False,Fishing,tiger,3,M
2007,Invalid,COSTA RICA,36,True,Water Activity,unknown,2,M
2007,Unprovoked,AUSTRALIA,26,False,Unknown,unknown,2,M
2007,Unprovoked,NEW CALEDONIA,30,False,Unknown,tiger,1,M
2007,Unprovoked,AUSTRALIA,41,False,Water Activity,white,1,M
2007,Invalid,AUSTRALIA,20,True,Water Activity,unknown,1,M
2007,Unprovoked,SOUTH AFRICA,24,True,Unknown,tiger,1,M
2007,Invalid,USA,54,False,Water Activity,unknown,1,M
2007,Unprovoked,USA,24,False,Water Activity,tiger,1,M
2006,Unprovoked,AUSTRALIA,25,False,Water Activity,unknown,12,M
2006,Unprovoked,NEW ZEALAND,10,False,Water Activity,unknown,12,M
2006,Unprovoked,USA,43,False,Water Activity,white,12,M
2006,Provoked,SOUTH AFRICA,25,False,Fishing,unknown,12,M
2006,Unprovoked,AUSTRALIA,15,False,Unknown,white,12,M
2006,Unprovoked,USA,29,False,Water Activity,unknown,11,M
2006,Unprovoked,USA,22,False,Water Activity,white,10,M
2006,Unprovoked,USA,15,False,Fishing,unknown,10,M
2006,Unprovoked,USA,20,False,Water Activity,unknown,10,M
2006,Unprovoked,USA,18,False,Unknown,unknown,10,M
2006,Unprovoked,BAHAMAS,26,False,Unknown,unknown,10,F
2006,Invalid,SOUTH AFRICA,36,False,Fishing,unknown,9,M
2006,Unprovoked,USA,19,False,Water Activity,unknown,9,M
2006,Unprovoked,USA,16,False,Water Activity,unknown,9,M
2006,Unprovoked,USA,55,False,Water Activity,unknown,9,M
2006,Unprovoked,USA,52,False,Water Activity,unknown,9,M
2006,Invalid,AUSTRALIA,44,True,Water Activity,unknown,9,M
2006,Unprovoked,BRAZIL,20,True,Unknown,unknown,9,M
2006,Unprovoked,USA,33,False,Other,unknown,9,M
2006,Unprovoked,SOUTH AFRICA,37,False,Water Activity,white,9,M
2006,Unprovoked,USA,23,False,Water Activity,unknown,8,M
2006,Unprovoked,REUNION,27,False,Unknown,unknown,8,M
2006,Invalid,BRAZIL,17,True,Unknown,unknown,8,M
2006,Invalid,BELIZE,34,True,Fishing,unknown,8,M
2006,Unprovoked,REUNION,34,True,Water Activity,unknown,8,M
2006,Unprovoked,SOUTH AFRICA,24,False,Unknown,white,8,M
2006,Unprovoked,USA,59,False,Unknown,unknown,8,F
2006,Unprovoked,USA,41,False,Water Activity,white,7,M
2006,Unprovoked,USA,15,False,Water Activity,unknown,7,M
2006,Unprovoked,SOUTH AFRICA,19,False,Unknown,white,7,M
2006,Unprovoked,USA,14,False,Water Activity,unknown,7,M
2006,Unprovoked,USA,49,False,Other,unknown,7,M
2006,Invalid,SPAIN,7,False,Water Activity,blue,7,F
2006,Unprovoked,USA,21,False,Water Activity,unknown,7,F
2006,Unprovoked,USA,40,False,Unknown,unknown,7,M
2006,Unprovoked,USA,11,False,Unknown,unknown,7,M
2006,Unprovoked,USA,14,False,Unknown,bull,7,F
2006,Unprovoked,USA,13,False,Water Activity,unknown,7,M
2006,Unprovoked,USA,28,False,Fishing,blacktip,7,F
2006,Unprovoked,USA,35,False,Fishing,blacktip,7,M
2006,Unprovoked,USA,9,False,Unknown,unknown,6,F
2006,Unprovoked,BAHAMAS,25,False,Fishing,unknown,6,M
2006,Unprovoked,USA,22,False,Water Activity,blacktip,6,F
2006,Unprovoked,BRAZIL,27,True,Unknown,unknown,6,M
2006,Unprovoked,USA,43,False,Unknown,unknown,6,M
2006,Unprovoked,USA,24,False,Water Activity,unknown,6,M
2006,Unprovoked,USA,7,False,Unknown,unknown,6,F
2006,Unprovoked,AUSTRALIA,40,False,Water Activity,white,6,M
2006,Unprovoked,USA,26,False,Fishing,tiger,5,M
2006,Unprovoked,USA,31,False,Water Activity,unknown,5,M
2006,Provoked,USA,15,False,Fishing,grey,5,M
2006,Unprovoked,BRAZIL,33,False,Water Activity,unknown,5,M
2006,Provoked,AUSTRALIA,46,False,Water Activity,unknown,5,M
2006,Unprovoked,USA,54,False,Water Activity,unknown,4,M
2006,Unprovoked,USA,13,False,Other,unknown,4,F
2006,Provoked,USA,35,False,Fishing,bull,4,M
2006,Unprovoked,AUSTRALIA,15,False,Water Activity,unknown,4,M
2006,Unprovoked,SOUTH AFRICA,15,False,Unknown,unknown,4,M
2006,Unprovoked,BRAZIL,35,False,Water Activity,tiger,4,M
2006,Unprovoked,USA,11,False,Unknown,unknown,4,M
2006,Unprovoked,USA,28,False,Water Activity,tiger,3,F
2006,Invalid,SOUTH AFRICA,17,True,Water Activity,unknown,3,M
2006,Unprovoked,FIJI,21,False,Water Activity,tiger,3,M
2006,Unprovoked,AUSTRALIA,15,False,Water Activity,unknown,3,M
2006,Unprovoked,USA,15,False,Other,unknown,2,F
2006,Invalid,USA,45,True,Unknown,unknown,2,M
2006,Unprovoked,AUSTRALIA,18,False,Unknown,unknown,2,M
2006,Unprovoked,SOUTH AFRICA,15,False,Water Activity,unknown,2,M
2006,Unprovoked,TONGA,24,True,Water Activity,tiger,2,F
2006,Boat,USA,57,False,Boating,unknown,2,M
2006,Unprovoked,SOUTH AFRICA,34,False,Fishing,unknown,1,M
2006,Unprovoked,AUSTRALIA,52,False,Unknown,white,1,M
2006,Unprovoked,AUSTRALIA,21,True,Water Activity,bull,1,F
2006,Unprovoked,USA,21,False,Water Activity,unknown,1,M
2006,Unprovoked,SOUTH AFRICA,49,False,Unknown,unknown,1,M
2005,Unprovoked,USA,30,False,Water Activity,white,12,M
2005,Unprovoked,USA,29,False,Water Activity,tiger,12,M
2005,Unprovoked,AUSTRALIA,44,False,Fishing,white,12,M
2005,Unprovoked,USA,23,False,Water Activity,unknown,11,M
2005,Unprovoked,AUSTRALIA,18,False,Water Activity,unknown,11,M
2005,Unprovoked,SOUTH AFRICA,26,False,Water Activity,unknown,11,M
2005,Unprovoked,USA,17,False,Water Activity,unknown,11,M
2005,Provoked,SOUTH AFRICA,32,False,Unknown,unknown,11,M
2005,Unprovoked,USA,18,False,Water Activity,unknown,11,M
2005,Unprovoked,USA,25,False,Water Activity,unknown,11,M
2005,Unprovoked,USA,26,False,Water Activity,white,11,M
2005,Unprovoked,USA,15,False,Unknown,unknown,10,M
2005,Unprovoked,ST. MAARTIN,55,False,Other,unknown,10,M
2005,Unprovoked,SOUTH AFRICA,20,False,Unknown,unknown,10,M
2005,Unprovoked,USA,36,False,Water Activity,white,10,M
2005,Unprovoked,USA,20,False,Water Activity,white,10,F
2005,Provoked,USA,15,False,Unknown,unknown,10,M
2005,Unprovoked,USA,22,False,Water Activity,tiger,10,M
2005,Unprovoked,GRAND CAYMAN,57,False,Unknown,unknown,10,F
2005,Unprovoked,USA,48,False,Unknown,unknown,10,M
2005,Unprovoked,BAHAMAS,35,False,Water Activity,unknown,10,M
2005,Unprovoked,SOUTH AFRICA,52,False,Unknown,white,10,M
2005,Unprovoked,AUSTRALIA,28,False,Water Activity,tiger,9,M
2005,Unprovoked,AUSTRALIA,26,False,Water Activity,white,9,M
2005,Unprovoked,AUSTRALIA,44,False,Water Activity,unknown,9,M
2005,Unprovoked,USA,68,False,Unknown,unknown,9,F
2005,Unprovoked,USA,18,True,Water Activity,unknown,9,M
2005,Unprovoked,AUSTRALIA,15,False,Other,unknown,9,M
2005,Unprovoked,USA,18,False,Unknown,bull,9,F
2005,Unprovoked,AUSTRALIA,40,False,Water Activity,white,9,M
2005,Unprovoked,USA,62,False,Unknown,unknown,9,M
2005,Provoked,THAILAND,21,True,Unknown,unknown,9,M
2005,Unprovoked,AUSTRALIA,23,True,Unknown,white,8,M
2005,Unprovoked,USA,37,False,Water Activity,white,8,M
2005,Invalid,USA,17,False,Unknown,blacktip,8,M
2005,Unprovoked,USA,8,False,Water Activity,blacktip,8,M
2005,Unprovoked,USA,12,False,Unknown,unknown,8,M
2005,Unprovoked,USA,16,False,Water Activity,unknown,8,M
2005,Unprovoked,USA,14,False,Water Activity,unknown,8,M
2005,Unprovoked,USA,13,False,Unknown,unknown,7,F
2005,Unprovoked,USA,61,False,Water Activity,unknown,7,M
2005,Invalid,USA,25,False,Water Activity,unknown,7,M
2005,Provoked,CHINA,24,False,Unknown,unknown,7,M
2005,Unprovoked,USA,22,False,Water Activity,unknown,7,M
2005,Unprovoked,USA,14,False,Unknown,unknown,7,F
2005,Unprovoked,USA,19,False,Other,unknown,7,M
2005,Unprovoked,USA,16,False,Fishing,bull,6,M
2005,Unprovoked,USA,14,True,Unknown,bull,6,F
2005,Unprovoked,VANUATU,7,True,Water Activity,unknown,6,F
2005,Invalid,USA,49,False,Water Activity,unknown,6,M
2005,Unprovoked,USA,20,False,Water Activity,unknown,6,M
2005,Unprovoked,SOUTH KOREA,38,False,Water Activity,white,6,F
2005,Unprovoked,USA,11,False,Unknown,unknown,6,F
2005,Invalid,USA,17,False,Water Activity,white,6,M
2005,Unprovoked,SOUTH AFRICA,22,True,Unknown,white,6,M
2005,Unprovoked,USA,6,False,Unknown,unknown,6,M
2005,Unprovoked,USA,33,False,Water Activity,unknown,5,M
2005,Unprovoked,SOUTH AFRICA,32,False,Water Activity,unknown,5,M
2005,Unprovoked,USA,47,False,Water Activity,tiger,5,M
2005,Provoked,AUSTRALIA,25,False,Fishing,mako,4,M
2005,Unprovoked,AUSTRALIA,20,False,Fishing,unknown,4,M
2005,Unprovoked,AUSTRALIA,40,False,Water Activity,unknown,4,M
2005,Unprovoked,USA,70,False,Unknown,blacktip,4,F
2005,Invalid,USA,52,False,Water Activity,unknown,4,M
2005,Unprovoked,USA,37,False,Water Activity,unknown,4,M
2005,Unprovoked,SOUTH AFRICA,32,False,Water Activity,unknown,3,M
2005,Unprovoked,AUSTRALIA,26,True,Water Activity,white,3,M
2005,Provoked,USA,45,False,Unknown,tiger,3,M
2005,Invalid,SOUTH AFRICA,51,False,Unknown,tiger,3,M
2005,Unprovoked,AUSTRALIA,18,False,Water Activity,bull,2,M
2005,Unprovoked,BRAZIL,12,False,Water Activity,unknown,2,M
2005,Unprovoked,CUBA,19,False,Water Activity,unknown,1,M
2005,Unprovoked,NEW ZEALAND,39,False,Unknown,white,1,M
2004,Invalid,SRI LANKA,11,False,Unknown,unknown,12,F
2004,Unprovoked,AUSTRALIA,18,True,Unknown,white,12,M
2004,Unprovoked,AUSTRALIA,38,True,Fishing,bull,12,M
2004,Unprovoked,SOUTH AFRICA,20,False,Water Activity,unknown,11,M
2004,Unprovoked,SOUTH AFRICA,16,False,Unknown,unknown,11,M
2004,Unprovoked,SOUTH AFRICA,77,True,Water Activity,white,11,F
2004,Unprovoked,USA,38,False,Water Activity,white,11,M
2004,Unprovoked,CUBA,40,False,Water Activity,bull,10,M
2004,Unprovoked,SOUTH AFRICA,52,False,Unknown,white,10,M
2004,Unprovoked,AUSTRALIA,59,False,Water Activity,unknown,10,M
2004,Unprovoked,USA,34,False,Fishing,tiger,10,M
2004,Unprovoked,SOUTH AFRICA,34,False,Water Activity,unknown,10,M
2004,Unprovoked,REUNION,15,False,Unknown,tiger,10,M
2004,Unprovoked,USA,16,False,Water Activity,unknown,10,M
2004,Unprovoked,USA,40,False,Water Activity,unknown,10,M
2004,Unprovoked,USA,26,False,Water Activity,white,9,M
2004,Unprovoked,USA,17,False,Unknown,unknown,9,F
2004,Unprovoked,USA,38,False,Unknown,unknown,8,F
2004,Unprovoked,BRAZIL,24,False,Unknown,tiger,8,M
2004,Unprovoked,USA,50,True,Water Activity,white,8,M
2004,Unprovoked,USA,47,False,Water Activity,unknown,8,M
2004,Unprovoked,AUSTRALIA,30,False,Fishing,unknown,8,M
2004,Unprovoked,USA,20,False,Water Activity,unknown,7,F
2004,Unprovoked,USA,28,False,Water Activity,unknown,7,F
2004,Unprovoked,USA,13,False,Water Activity,unknown,7,F
2004,Unprovoked,USA,19,False,Water Activity,unknown,7,F
2004,Unprovoked,USA,11,False,Unknown,bull,7,M
2004,Unprovoked,JAPAN,51,False,Unknown,mako,7,M
2004,Unprovoked,AUSTRALIA,30,True,Water Activity,unknown,7,M
2004,Unprovoked,USA,7,False,Unknown,unknown,7,M
2004,Unprovoked,USA,45,False,Water Activity,white,6,M
2004,Unprovoked,AUSTRALIA,17,False,Unknown,unknown,6,M
2004,Unprovoked,USA,8,False,Water Activity,unknown,6,M
2004,Unprovoked,SOUTH AFRICA,21,True,Unknown,white,6,M
2004,Unprovoked,USA,16,False,Unknown,unknown,5,M
2004,Unprovoked,BRAZIL,17,False,Water Activity,bull,5,M
2004,Unprovoked,USA,44,False,Water Activity,unknown,5,M
2004,Unprovoked,USA,9,False,Unknown,unknown,5,M
2004,Invalid,USA,9,False,Water Activity,unknown,5,M
2004,Unprovoked,USA,9,False,Unknown,unknown,5,F
2004,Unprovoked,BRAZIL,24,False,Unknown,unknown,5,F
2004,Provoked,BAHAMAS,63,False,Unknown,unknown,5,M
2004,Unprovoked,USA,28,False,Unknown,mako,5,M
2004,Unprovoked,BRAZIL,22,True,Water Activity,unknown,5,M
2004,Unprovoked,USA,57,True,Water Activity,tiger,4,M
2004,Unprovoked,SOUTH AFRICA,16,False,Water Activity,white,4,M
2004,Invalid,USA,22,True,Water Activity,unknown,4,F
2004,Unprovoked,USA,26,False,Unknown,unknown,3,M
2004,Unprovoked,USA,20,False,Water Activity,bull,3,M
2004,Unprovoked,BRAZIL,22,False,Unknown,bull,3,M
2004,Unprovoked,REUNION,20,False,Water Activity,unknown,3,M
2004,Unprovoked,USA,61,False,Water Activity,unknown,3,M
2004,Unprovoked,USA,51,False,Water Activity,tiger,3,M
2004,Unprovoked,AUSTRALIA,47,False,Fishing,unknown,3,M
2004,Unprovoked,BRAZIL,29,True,Water Activity,unknown,2,M
2004,Unprovoked,NEW ZEALAND,15,False,Water Activity,unknown,2,M
2004,Invalid,AUSTRALIA,31,False,Unknown,unknown,2,M
2004,Unprovoked,AUSTRALIA,22,False,Water Activity,unknown,2,M
2004,Unprovoked,AUSTRALIA,46,False,Unknown,white,1,M
2004,Unprovoked,URUGUAY,21,False,Water Activity,tiger,1,M
2004,Unprovoked,VENEZUELA,40,False,Fishing,bull,1,M
2004,Unprovoked,SOUTH AFRICA,22,False,Water Activity,unknown,1,M
2003,Invalid,USA,28,False,Water Activity,unknown,12,M
2003,Unprovoked,USA,13,False,Water Activity,unknown,12,M
2003,Unprovoked,NEW ZEALAND,45,True,Unknown,unknown,12,M
2003,Unprovoked,AUSTRALIA,36,False,Unknown,unknown,12,M
2003,Unprovoked,SOUTH AFRICA,21,True,Fishing,tiger,11,M
2003,Unprovoked,USA,35,False,Water Activity,unknown,11,F
2003,Unprovoked,INDIA,35,False,Unknown,tiger,11,M
2003,Unprovoked,USA,24,False,Water Activity,unknown,11,M
2003,Unprovoked,USA,18,False,Water Activity,unknown,10,M
2003,Unprovoked,AUSTRALIA,22,False,Water Activity,grey,10,M
2003,Unprovoked,USA,13,False,Water Activity,tiger,10,F
2003,Unprovoked,USA,46,False,Water Activity,unknown,10,M
2003,Invalid,USA,56,False,Water Activity,unknown,10,M
2003,Unprovoked,USA,19,False,Water Activity,unknown,10,M
2003,Unprovoked,USA,18,False,Water Activity,unknown,10,M
2003,Provoked,USA,30,False,Water Activity,unknown,10,M
2003,Unprovoked,USA,50,False,Unknown,unknown,10,M
2003,Unprovoked,USA,41,False,Unknown,grey,10,F
2003,Unprovoked,FIJI,40,True,Unknown,unknown,9,M
2003,Unprovoked,USA,16,False,Water Activity,unknown,9,M
2003,Unprovoked,USA,21,False,Water Activity,unknown,9,M
2003,Unprovoked,USA,19,False,Water Activity,unknown,9,M
2003,Unprovoked,USA,17,False,Water Activity,unknown,9,M
2003,Unprovoked,USA,30,False,Water Activity,unknown,9,M
2003,Unprovoked,USA,18,False,Unknown,unknown,9,M
2003,Unprovoked,USA,15,False,Unknown,unknown,9,M
2003,Unprovoked,SOUTH AFRICA,19,True,Unknown,white,9,M
2003,Unprovoked,USA,50,True,Unknown,white,8,F
2003,Invalid,USA,31,False,Water Activity,unknown,8,M
2003,Unprovoked,SOUTH AFRICA,16,False,Unknown,white,8,M
2003,Unprovoked,AUSTRALIA,37,False,Unknown,unknown,7,M
2003,Unprovoked,USA,18,False,Water Activity,unknown,7,M
2003,Unprovoked,USA,15,False,Unknown,unknown,7,F
2003,Unprovoked,BAHAMAS,58,False,Fishing,unknown,7,M
2003,Provoked,USA,10,False,Unknown,unknown,7,M
2003,Unprovoked,USA,21,False,Water Activity,unknown,7,M
2003,Unprovoked,BAHAMAS,39,False,Fishing,bull,7,M
2003,Unprovoked,USA,17,False,Water Activity,unknown,6,M
2003,Unprovoked,USA,15,False,Water Activity,unknown,6,M
2003,Unprovoked,USA,12,False,Other,unknown,6,F
2003,Unprovoked,USA,60,False,Unknown,unknown,6,M
2003,Unprovoked,USA,51,False,Water Activity,unknown,6,M
2003,Unprovoked,USA,33,False,Unknown,unknown,6,M
2003,Invalid,USA,22,False,Water Activity,unknown,6,F
2003,Unprovoked,USA,18,False,Water Activity,unknown,5,M
2003,Unprovoked,USA,22,False,Unknown,unknown,5,M
2003,Unprovoked,USA,20,False,Water Activity,grey,5,M
2003,Provoked,USA,34,False,Water Activity,unknown,5,M
2003,Unprovoked,USA,9,False,Unknown,unknown,5,F
2003,Unprovoked,BRAZIL,16,False,Unknown,unknown,4,M
2003,Unprovoked,BRAZIL,17,False,Water Activity,bull,4,M
2003,Unprovoked,BRAZIL,7,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,36,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,17,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,30,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,23,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,18,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,11,False,Unknown,unknown,4,M
2003,Unprovoked,USA,12,False,Water Activity,unknown,4,M
2003,Unprovoked,USA,20,False,Unknown,unknown,4,M
2003,Unprovoked,VENEZUELA,28,False,Water Activity,mako,4,M
2003,Unprovoked,USA,50,False,Water Activity,unknown,4,M
2003,Unprovoked,NEW ZEALAND,44,False,Unknown,white,2,M
2003,Unprovoked,AUSTRALIA,37,False,Unknown,unknown,2,M
2003,Unprovoked,USA,54,False,Water Activity,unknown,2,M
2003,Unprovoked,AUSTRALIA,24,False,Water Activity,grey,2,M
2003,Unprovoked,AUSTRALIA,84,True,Water Activity,bull,2,M
2003,Invalid,SOUTH AFRICA,14,True,Unknown,unknown,1,M
2002,Unprovoked,AUSTRALIA,18,False,Water Activity,hammerhead,12,F
2002,Unprovoked,SOUTH AFRICA,25,False,Water Activity,white,12,M
2002,Unprovoked,AUSTRALIA,26,False,Unknown,unknown,12,M
2002,Invalid,AUSTRALIA,11,False,Water Activity,unknown,12,M
2002,Unprovoked,AUSTRALIA,23,True,Water Activity,bull,12,M
2002,Unprovoked,BRAZIL,19,True,Water Activity,unknown,12,M
2002,Unprovoked,USA,48,False,Unknown,white,11,M
2002,Unprovoked,USA,34,False,Water Activity,grey,11,F
2002,Unprovoked,TURKS & CAICOS,41,False,Water Activity,unknown,11,F
2002,Unprovoked,USA,21,False,Water Activity,unknown,11,M
2002,Unprovoked,USA,16,False,Unknown,unknown,11,M
2002,Unprovoked,FRENCH POLYNESIA,52,False,Unknown,unknown,11,M
2002,Unprovoked,USA,60,False,Water Activity,unknown,10,F
2002,Unprovoked,BRAZIL,36,True,Water Activity,tiger,10,M
2002,Unprovoked,USA,21,False,Water Activity,unknown,10,M
2002,Unprovoked,USA,14,False,Water Activity,blacktip,10,M
2002,Unprovoked,USA,35,False,Water Activity,unknown,10,M
2002,Unprovoked,USA,18,False,Water Activity,unknown,10,M
2002,Unprovoked,USA,47,False,Water Activity,unknown,9,M
2002,Unprovoked,USA,32,False,Water Activity,unknown,9,M
2002,Unprovoked,USA,55,False,Unknown,blacktip,9,M
2002,Unprovoked,USA,24,False,Unknown,unknown,9,M
2002,Unprovoked,USA,35,False,Water Activity,unknown,9,M
2002,Unprovoked,BRAZIL,19,False,Water Activity,tiger,9,M
2002,Unprovoked,SOUTH AFRICA,47,False,Unknown,white,9,M
2002,Unprovoked,USA,20,False,Unknown,unknown,9,M
2002,Provoked,USA,36,False,Unknown,hammerhead,9,M
2002,Unprovoked,USA,16,False,Water Activity,tiger,8,M
2002,Unprovoked,USA,29,False,Water Activity,unknown,8,F
2002,Unprovoked,USA,27,False,Water Activity,unknown,8,M
2002,Unprovoked,USA,15,False,Water Activity,nurse,8,M
2002,Unprovoked,USA,15,False,Other,unknown,8,M
2002,Provoked,UNITED KINGDOM,30,False,Water Activity,tiger,8,M
2002,Unprovoked,USA,14,False,Other,unknown,8,M
2002,Unprovoked,USA,13,False,Water Activity,blacktip,7,M
2002,Unprovoked,USA,15,False,Water Activity,bull,7,F
2002,Provoked,USA,19,False,Water Activity,unknown,7,M
2002,Provoked,USA,41,True,Unknown,mako,7,M
2002,Unprovoked,BRAZIL,22,False,Water Activity,tiger,7,M
2002,Unprovoked,USA,9,False,Other,bull,7,F
2002,Unprovoked,AUSTRALIA,30,False,Water Activity,unknown,6,M
2002,Unprovoked,USA,11,False,Water Activity,unknown,6,F
2002,Unprovoked,USA,28,False,Water Activity,unknown,6,M
2002,Unprovoked,USA,50,False,Water Activity,unknown,6,M
2002,Unprovoked,USA,10,False,Water Activity,unknown,6,M
2002,Unprovoked,SOUTH AFRICA,50,False,Unknown,unknown,6,M
2002,Unprovoked,USA,24,False,Water Activity,white,5,M
2002,Unprovoked,USA,16,False,Unknown,unknown,5,M
2002,Provoked,USA,55,False,Unknown,blacktip,5,M
2002,Unprovoked,USA,35,False,Unknown,unknown,5,M
2002,Unprovoked,PAPUA NEW GUINEA,14,False,Unknown,unknown,5,M
2002,Unprovoked,USA,31,False,Fishing,unknown,5,M
2002,Unprovoked,BRAZIL,40,False,Water Activity,unknown,5,M
2002,Provoked,AUSTRALIA,20,False,Unknown,unknown,5,M
2002,Unprovoked,AUSTRALIA,23,True,Unknown,white,4,M
2002,Invalid,AUSTRALIA,52,True,Unknown,unknown,4,M
2002,Unprovoked,USA,34,False,Unknown,unknown,4,M
2002,Unprovoked,USA,28,False,Water Activity,unknown,4,M
2002,Unprovoked,AUSTRALIA,45,False,Water Activity,unknown,4,M
2002,Unprovoked,BAHAMAS,43,False,Other,bull,4,M
2002,Unprovoked,USA,41,False,Unknown,unknown,4,M
2002,Unprovoked,USA,29,False,Unknown,unknown,4,M
2002,Unprovoked,USA,17,False,Unknown,tiger,3,M
2002,Unprovoked,USA,11,False,Unknown,unknown,3,F
2002,Unprovoked,BRAZIL,16,True,Water Activity,unknown,3,M
2002,Unprovoked,USA,20,False,Unknown,unknown,3,M
2002,Unprovoked,USA,39,False,Water Activity,nurse,3,M
2002,Unprovoked,USA,31,False,Water Activity,unknown,3,M
2002,Invalid,NEW CALEDONIA,44,True,Fishing,unknown,3,M
2002,Unprovoked,FIJI,15,True,Unknown,unknown,2,M
2002,Unprovoked,AUSTRALIA,35,False,Boating,unknown,2,M
2002,Unprovoked,AUSTRALIA,20,False,Water Activity,tiger,1,M
2002,Unprovoked,AUSTRALIA,32,False,Water Activity,unknown,1,M
2002,Unprovoked,SOUTH AFRICA,16,False,Fishing,unknown,1,M
2002,Unprovoked,SOUTH AFRICA,26,False,Unknown,unknown,1,M
