Year,Type,Country,Sex ,Age,Fatal (Y/N)
2003.0,Unprovoked,INDIA,M,35,N
2003.0,Unprovoked,USA,M,24,N
2003.0,Unprovoked,USA,M,18,N
2003.0,Unprovoked,AUSTRALIA,M,22,N
2003.0,Unprovoked,USA,F,13,N
2003.0,Unprovoked,USA,M,46,N
2003.0,Invalid,USA,M,56,N
2003.0,Unprovoked,USA,M,19,N
2003.0,Unprovoked,USA,M,18,N
2003.0,Provoked,USA,M,30,N
2003.0,Unprovoked,USA,M,50,N
2003.0,Unprovoked,USA,F,41,N
2003.0,Unprovoked,FIJI,M,40,Y
2003.0,Unprovoked,USA,M,16,N
2003.0,Unprovoked,USA,M,21,N
2003.0,Unprovoked,USA,M,19,N
2003.0,Unprovoked,USA,M,17,N
2003.0,Unprovoked,USA,M,30,N
2003.0,Invalid,USA,F,8 or 10,N
2003.0,Unprovoked,USA,M,18,N
2003.0,Unprovoked,USA,M,15,N
2003.0,Unprovoked,SOUTH AFRICA,M,19,Y
2003.0,Unprovoked,USA,F,50,Y
2003.0,Invalid,USA,M,31,N
2003.0,Unprovoked,SOUTH AFRICA,M,16,N
2003.0,Unprovoked,AUSTRALIA,M,37,N
2003.0,Unprovoked,USA,M,18,N
2003.0,Unprovoked,USA,F,15,N
2003.0,Unprovoked,BAHAMAS,M,58,N
2003.0,Provoked,USA,M,10,N
2003.0,Unprovoked,USA,M,21,N
2003.0,Unprovoked,BAHAMAS,M,39,N
2003.0,Unprovoked,USA,M,17,N
2003.0,Unprovoked,USA,M,15,N
2003.0,Unprovoked,USA,F,12,N
2003.0,Unprovoked,USA,M,60,N
2003.0,Unprovoked,USA,M,51,N
2003.0,Unprovoked,USA,M,33,N
2003.0,Invalid,USA,F,22,N
2003.0,Unprovoked,USA,M,18,N
2003.0,Unprovoked,USA,M,22,N
2003.0,Unprovoked,USA,M,20,N
2003.0,Provoked,USA,M,34,N
2003.0,Unprovoked,USA,F,9,N
2003.0,Unprovoked,BRAZIL,M,16,N
2003.0,Unprovoked,BRAZIL,M,17,N
2003.0,Unprovoked,BRAZIL,M,7,N
2003.0,Unprovoked,USA,M,36,N
2003.0,Unprovoked,USA,M,17,N
2003.0,Unprovoked,USA,M,30,N
2003.0,Unprovoked,USA,M,23,N
2003.0,Unprovoked,USA,M,18,N
2003.0,Unprovoked,USA,M,11,N
2003.0,Unprovoked,USA,M,12,N
2003.0,Unprovoked,USA,M,20,N
2003.0,Unprovoked,VENEZUELA,M,28,N
2003.0,Unprovoked,USA,M,50,N
2003.0,Unprovoked,NEW ZEALAND,M,44,N
2003.0,Unprovoked,AUSTRALIA,M,37,N
2003.0,Unprovoked,USA,M,54,N
2003.0,Unprovoked,AUSTRALIA,M,24,N
2003.0,Unprovoked,AUSTRALIA,M,84,Y
2003.0,Invalid,SOUTH AFRICA,M,14,Y
2002.0,Unprovoked,AUSTRALIA,F,18,N
2002.0,Unprovoked,SOUTH AFRICA,M,25,N
2002.0,Unprovoked,AUSTRALIA,M,26,N
2002.0,Invalid,AUSTRALIA,M,11,N
2002.0,Unprovoked,AUSTRALIA,M,23,Y
2002.0,Unprovoked,BRAZIL,M,19,Y
2002.0,Unprovoked,USA,M,48,N
2002.0,Unprovoked,USA,F,34,N
2002.0,Unprovoked,TURKS & CAICOS,F,41,N
2002.0,Unprovoked,USA,M,21,N
2002.0,Unprovoked,USA,M,16,N
2002.0,Unprovoked,FRENCH POLYNESIA,M,52,N
2002.0,Unprovoked,USA,F,60,N
2002.0,Unprovoked,BRAZIL,M,36,Y
2002.0,Unprovoked,USA,M,21,N
2002.0,Unprovoked,USA,M,14,N
2002.0,Unprovoked,USA,M,35,N
2002.0,Unprovoked,USA,M,18,N
2002.0,Unprovoked,USA,M,47,N
2002.0,Unprovoked,USA,M,32,N
2002.0,Unprovoked,USA,M,55,N
2002.0,Provoked,USA,M,  ,N
2002.0,Provoked,TONGA,M, ,N
2002.0,Unprovoked,USA,M,24,N
2002.0,Unprovoked,USA,M,35,N
2002.0,Unprovoked,BRAZIL,M,19,N
2002.0,Unprovoked,SOUTH AFRICA,M,47,N
2002.0,Unprovoked,USA,M,20,N
2002.0,Provoked,USA,M,36,N
2002.0,Unprovoked,USA,M,16,N
2002.0,Unprovoked,USA,F,29,N
2002.0,Unprovoked,USA,M,27,N
2002.0,Unprovoked,USA,M,15,N
2002.0,Unprovoked,USA,M,15,N
2002.0,Provoked,UNITED KINGDOM,M,30,N
2002.0,Unprovoked,USA,M,14,N
2002.0,Unprovoked,USA,M,13,N
2002.0,Unprovoked,USA,F,15,N
2002.0,Provoked,USA,M,19,N
2002.0,Provoked,USA,M,41,Y
2002.0,Unprovoked,BRAZIL,M,22,N
2002.0,Unprovoked,USA,F,9,N
2002.0,Unprovoked,AUSTRALIA,M,30,N
2002.0,Unprovoked,USA,F,11,N
2002.0,Unprovoked,USA,M,28,N
2002.0,Unprovoked,USA,M,50,N
2002.0,Unprovoked,USA,M,10,N
2002.0,Unprovoked,SOUTH AFRICA,M,50,N
2002.0,Unprovoked,USA,M,24,N
2002.0,Unprovoked,USA,M,16,N
2002.0,Provoked,USA,M,55,N
2002.0,Unprovoked,USA,M,35,N
2002.0,Unprovoked,PAPUA NEW GUINEA,M,14,N
2002.0,Unprovoked,USA,M,31,N
2002.0,Unprovoked,BRAZIL,M,40,N
2002.0,Provoked,AUSTRALIA,M,20,N
2002.0,Unprovoked,AUSTRALIA,M,23,Y
2002.0,Invalid,AUSTRALIA,M,52,Y
2002.0,Unprovoked,USA,M,34,N
2002.0,Unprovoked,USA,M,28,N
2002.0,Unprovoked,AUSTRALIA,M,45,N
2002.0,Unprovoked,BAHAMAS,M,43,N
2002.0,Unprovoked,USA,M,41,N
2002.0,Unprovoked,USA,M,29,N
2002.0,Unprovoked,USA,M,17,N
2002.0,Unprovoked,USA,F,11,N
2002.0,Unprovoked,BRAZIL,M,16,Y
2002.0,Unprovoked,USA,M,20,N
2002.0,Unprovoked,USA,M,39,N
2002.0,Unprovoked,USA,M,31,N
2002.0,Invalid,NEW CALEDONIA,M,44,Y
2002.0,Unprovoked,AUSTRALIA,M,30 or 36,N
2002.0,Unprovoked,FIJI,M,15,Y
2002.0,Unprovoked,AUSTRALIA,M,35,N
2002.0,Unprovoked,AUSTRALIA,M,20,N
2002.0,Unprovoked,AUSTRALIA,M,32,N
2002.0,Unprovoked,SOUTH AFRICA,M,16,N
2002.0,Unprovoked,SOUTH AFRICA,M,26,N
2002.0,Unprovoked,USA,M,35,N
2001.0,Invalid,AUSTRALIA,M,36,N
2001.0,Unprovoked,AUSTRALIA,M,49,N
2001.0,Unprovoked,AUSTRALIA,F,20,N
2001.0,Unprovoked,MEXICO,M,26,N
2001.0,Boat,AUSTRALIA,M,31,N
2001.0,Provoked,USA,M,21,N
2001.0,Unprovoked,USA,M,14,N
2001.0,Invalid,USA,M,42,Y
2001.0,Unprovoked,USA,M,6½,N
2001.0,Unprovoked,USA,M,16,N
2001.0,Provoked,USA,M,44,N
2001.0,Unprovoked,USA,M,13,N
2001.0,Unprovoked,USA,M,28,Y
2001.0,Unprovoked,USA,F,23,N
2001.0,Unprovoked,USA,M,20,N
2001.0,Unprovoked,USA,M,10,Y
2001.0,Unprovoked,BAHAMAS,M,44,N
2001.0,Unprovoked,USA,F,29,N
2001.0,Unprovoked,USA,M,69,N
2001.0,Unprovoked,USA,M,18,N
2001.0,Unprovoked,USA,M,18,N
2001.0,Unprovoked,USA,M,17,N
2001.0,Unprovoked,USA,M,27,N
2001.0,Unprovoked,USA,M,32,N
2001.0,Unprovoked,USA,F,17,N
2001.0,Unprovoked,USA,F,17,N
2001.0,Unprovoked,USA,M,20,N
2001.0,Unprovoked,USA,M,19,N
2001.0,Unprovoked,USA,M,19,N
2001.0,Unprovoked,BAHAMAS,M,43,N
2001.0,Unprovoked,THAILAND,M,21 & ?,N
2001.0,Unprovoked,BAHAMAS,M,36,N
2001.0,Unprovoked,USA,M,48,N
2001.0,Unprovoked,USA,M,18,N
2001.0,Unprovoked,MEXICO,M,42,N
2001.0,Unprovoked,USA,M,8,N
2001.0,Unprovoked,USA,M,35,N
2001.0,Unprovoked,USA,M,14,N
2001.0,Provoked,USA,M,52,N
2001.0,Invalid,AUSTRALIA,M,75,Y
2001.0,Unprovoked,USA,F,29,N
2001.0,Unprovoked,USA,M,16,N
2001.0,Unprovoked,USA,M,11,N
2001.0,Provoked,PHILIPPINES,M,24,N
2001.0,Unprovoked,SOUTH AFRICA,M,26,N
2001.0,Unprovoked,AUSTRALIA,M,33 or 37,N
2001.0,Unprovoked,USA,M,45,N
2001.0,Unprovoked,USA,M,14,N
2001.0,Unprovoked,USA,M,16,N
2001.0,Unprovoked,USA,M,12,N
2001.0,Unprovoked,USA,M,mid-30s,N
2001.0,Unprovoked,USA,M,38,N
2001.0,Unprovoked,USA,M,21,N
2001.0,Unprovoked,USA,M,12,N
2001.0,Unprovoked,USA,M,22,N
2001.0,Unprovoked,USA,M,19,N
2001.0,Unprovoked,USA,M,22,N
2001.0,Unprovoked,SOUTH AFRICA,M,46,N
2001.0,Unprovoked,USA,M,26,N
2001.0,Unprovoked,BRAZIL,F,12,N
2001.0,Unprovoked,AUSTRALIA,M,40,N
2001.0,Invalid,BRAZIL,M,12,N
2001.0,Unprovoked,BRAZIL,M,20,Y
2001.0,Unprovoked,AUSTRALIA,M,40,N
2001.0,Boat,AUSTRALIA,M,35,N
2001.0,Unprovoked,CUBA,F,55,N
2000.0,Unprovoked,AUSTRALIA,M,23,N
2000.0,Unprovoked,FIJI,M,47,Y
2000.0,Unprovoked,CANADA,M,30,N
2000.0,Unprovoked,AUSTRALIA,M,38,N
2000.0,Unprovoked,AUSTRALIA,M,28,N
2000.0,Invalid,AUSTRALIA,M,47,Y
2000.0,Unprovoked,USA,M,73,N
2000.0,Invalid,USA,F,27,N
2000.0,Unprovoked,AUSTRALIA,M,52,N
2000.0,Unprovoked,AUSTRALIA,M,49,Y
2000.0,Unprovoked,USA,M,27,N
2000.0,Unprovoked,USA,M,23,N
2000.0,Unprovoked,USA,F,56,N
2000.0,Unprovoked,USA,M,69,N
2000.0,Unprovoked,USA,M,17,N
2000.0,Unprovoked,USA,M,23,N
2000.0,Unprovoked,USA,M,11,N
2000.0,Unprovoked,USA,M,24,N
2000.0,Unprovoked,AUSTRALIA,M,17,Y
2000.0,Unprovoked,AUSTRALIA,M,25,Y
2000.0,Provoked,AUSTRALIA,M,12,N
2000.0,Unprovoked,OKINAWA,M,31,Y
2000.0,Unprovoked,USA,M,49,N
2000.0,Unprovoked,USA,F,26,N
2000.0,Unprovoked,USA,M,25,N
2000.0,Unprovoked,USA,M,8,N
2000.0,Unprovoked,SOUTH AFRICA,M,48,N
2000.0,Unprovoked,TANZANIA,M,28,Y
2000.0,Unprovoked,USA,M,40,N
2000.0,Unprovoked,REUNION,M,27,N
2000.0,Unprovoked,USA,M,47,N
2000.0,Unprovoked,USA,M,69,Y
2000.0,Unprovoked,USA,M,53,N
2000.0,Unprovoked,USA,M,27,N
2000.0,Unprovoked,USA,F,44,N
2000.0,Invalid,USA,M,23 & 20,Y
2000.0,Unprovoked,USA,M,5,N
2000.0,Unprovoked,USA,F,45,N
2000.0,Unprovoked,USA,M,16,N
2000.0,Unprovoked,USA,M,14,N
2000.0,Unprovoked,SOUTH AFRICA,M,15,N
2000.0,Unprovoked,SOUTH AFRICA,M,18,N
2000.0,Unprovoked, TONGA,M,69,N
2000.0,Unprovoked,USA,M,13,N
2000.0,Unprovoked,USA,M,41,N
2000.0,Unprovoked,USA,M,5,N
2000.0,Unprovoked,USA,F,12,N
2000.0,Unprovoked,USA,F,20,N
2000.0,Unprovoked,USA,F,55,N
2000.0,Unprovoked,USA,F,13,N
2000.0,Unprovoked,USA,F,19,N
2000.0,Unprovoked,USA,M,52,N
2000.0,Unprovoked,USA,M,17,N
2000.0,Unprovoked,USA,M,55,N
2000.0,Unprovoked,USA,M,44,N
2000.0,Unprovoked,USA,M,13,N
2000.0,Unprovoked,PAPUA NEW GUINEA,M,9,N
2000.0,Unprovoked,USA,M,34,N
2000.0,Unprovoked,AUSTRALIA,M,26,N
2000.0,Unprovoked,USA,F,14,N
2000.0,Unprovoked,USA,M,37,N
2000.0,Unprovoked,NEW CALEDONIA,M,35,Y
2000.0,Unprovoked,USA,M,39,N
2000.0,Unprovoked,USA,M,27,N
2000.0,Unprovoked,NEW ZEALAND,M,12,N
2000.0,Unprovoked,AUSTRALIA,M,26,N
2000.0,Unprovoked,THAILAND,M,35,Y
1999.0,Unprovoked,NEW ZEALAND,M,15,N
1999.0,Unprovoked,NEW ZEALAND,F,13,N
1999.0,Unprovoked,NEW ZEALAND,F,12,N
1999.0,Unprovoked,BRAZIL,M,18,N
1999.0,Invalid,BRAZIL,M,39,N
1999.0,Unprovoked,USA,M,35,N
1999.0,Unprovoked,USA,M,19,N
1999.0,Unprovoked,USA,F,51,N
1999.0,Unprovoked,SOUTH AFRICA,M,35,N
1999.0,Unprovoked,BRAZIL,M,39,N
1999.0,Unprovoked,MARSHALL ISLANDS,M,12,N
1999.0,Unprovoked,MARSHALL ISLANDS,M,12,N
1999.0,Unprovoked,USA,M,45,N
1999.0,Unprovoked,USA,M,13,N
1999.0,Unprovoked,USA,M,16,N
1999.0,Unprovoked,USA,M,22,N
1999.0,Unprovoked,USA,F,61,N
1999.0,Unprovoked,USA,F,10,N
1999.0,Unprovoked,USA,M,13,N
1999.0,Provoked,USA,M,7,N
1999.0,Unprovoked,USA,M,39,N
1999.0,Unprovoked,USA,M,28,N
1999.0,Unprovoked,MARSHALL ISLANDS,M,23,N
1999.0,Unprovoked,USA,M,17,N
1999.0,Unprovoked,USA,M,10,N
1999.0,Unprovoked,USA,M,62,N
1999.0,Unprovoked,BAHAMAS,M,35,N
1999.0,Unprovoked,SOUTH AFRICA,M,42,N
1999.0,Unprovoked,USA,M,43,N
1999.0,Unprovoked,USA,M,43,N
1999.0,Unprovoked,SOUTH AFRICA,M,14,Y
1999.0,Unprovoked,USA,F,30,N
1999.0,Unprovoked,SOUTH AFRICA,M,29,N
1999.0,Unprovoked,USA,M,20,N
1999.0,Unprovoked,USA,M,21,N
1999.0,Unprovoked,USA,M,41,N
1999.0,Unprovoked,USA,M,5,N
1999.0,Unprovoked,AUSTRALIA,M,22,Y
1999.0,Unprovoked,BRAZIL,M,21,N
1999.0,Unprovoked,MAURITIUS,F,41,N
1999.0,Unprovoked,REUNION,M,52,Y
1999.0,Unprovoked,USA,M,14,N
1999.0,Unprovoked,USA,F,29,Y
1999.0,Provoked,NEW ZEALAND,M,28,N
1999.0,Unprovoked,USA,M,18,N
1999.0,Unprovoked,USA,F,29,N
1999.0,Unprovoked,AUSTRALIA,M,35,N
1999.0,Unprovoked,USA,M,25,N
1999.0,Unprovoked,MAURITIUS,M,47,N
1999.0,Invalid,AUSTRALIA,F,37,N
1999.0,Unprovoked,SOUTH AFRICA,M,30,N
1998.0,Provoked,USA,M,19,N
1998.0,Unprovoked,AUSTRALIA,F,21,N
1998.0,Unprovoked,SOUTH AFRICA,M,18,N
1998.0,Unprovoked,SOUTH AFRICA,M,14,N
1998.0,Unprovoked,AUSTRALIA,F,21,N
1998.0,Unprovoked,USA,M,9,Y
1998.0,Unprovoked,USA,M,14,N
1998.0,Unprovoked,USA,M,13,N
1998.0,Unprovoked,USA,M,32,N
1998.0,Provoked,JAPAN,M,52,N
1998.0,Unprovoked,BRAZIL,M,22,Y
1998.0,Unprovoked,USA,F,17,N
1998.0,Unprovoked,SOUTH AFRICA,M,30,N
1998.0,Unprovoked,BRAZIL,M,17,N
1998.0,Unprovoked,USA,M,28,N
1998.0,Unprovoked,USA,M,6,N
1998.0,Unprovoked,USA,M,18,N
1998.0,Unprovoked,USA,M,28,N
1998.0,Provoked,SENEGAL,M,25,N
1998.0,Unprovoked,USA,M,26,N
1998.0,Unprovoked,USA,M,16,N
1998.0,Unprovoked,BAHAMAS,M,28,N
1998.0,Unprovoked,USA,M,11,N
1998.0,Unprovoked,SOUTH AFRICA,M,19,N
1998.0,Unprovoked,SOUTH AFRICA,M,24,N
1998.0,Unprovoked,USA,M,13,N
1998.0,Unprovoked,SOUTH AFRICA,M,47,N
1998.0,Unprovoked,SOUTH AFRICA,M,16,N
1998.0,Unprovoked,SOUTH AFRICA,M,10,N
1998.0,Unprovoked,AUSTRALIA,M,26,Y
1998.0,Unprovoked,SOUTH AFRICA,M,20,Y
1998.0,Unprovoked,USA,M,18,N
1998.0,Unprovoked,SOUTH AFRICA,M,17,N
1998.0,Unprovoked,SOUTH AFRICA,M,15,N
1998.0,Unprovoked,SOUTH AFRICA,M,16,N
1998.0,Unprovoked,USA,M,40,N
1998.0,Unprovoked,USA,F,14,N
1998.0,Unprovoked,USA,M,24,N
1998.0,Unprovoked,SOUTH AFRICA,M,22,N
1998.0,Unprovoked,MOZAMBIQUE,F,35,Y
1998.0,Unprovoked,USA,M,50,N
1998.0,Provoked,USA,M,16,N
1998.0,Unprovoked,USA,M,40,N
1998.0,Unprovoked,SOUTH AFRICA,M,33,N
1998.0,Unprovoked,USA,M,32,N
1998.0,Invalid,AUSTRALIA,M,31,Y
1998.0,Unprovoked,SOUTH AFRICA,M,21,N
1998.0,Unprovoked,MOZAMBIQUE,M,23,N
1998.0,Unprovoked,SOUTH AFRICA,M,28,Y
1997.0,Unprovoked,SOUTH AFRICA,M,39,Y
1997.0,Invalid,USA,F,29,N
1997.0,Unprovoked,USA,M,8,N
1997.0,Unprovoked,AUSTRALIA,M,42,N
1997.0,Unprovoked,USA,M,32,N
1997.0,Invalid,AUSTRALIA,M,21,Y
1997.0,Unprovoked,AUSTRALIA,M,51,N
1997.0,Unprovoked,USA,M,19,N
1997.0,Unprovoked,USA,M,23,N
1997.0,Unprovoked,USA,M,12,N
1997.0,Unprovoked,USA,F,14,N
1997.0,Unprovoked,BRAZIL,M,20,Y
1997.0,Unprovoked,USA,M,12,N
1997.0,Unprovoked,USA,M,20,N
1997.0,Unprovoked,USA,M,18,N
1997.0,Unprovoked,USA,M,22,N
1997.0,Unprovoked,USA,M,29,N
1997.0,Invalid,MEXICO,M,28,Y
1997.0,Unprovoked,MEXICO,M,33,Y
1997.0,Unprovoked,USA,F,12,N
1997.0,Unprovoked,EGYPT,M,17,N
1997.0,Unprovoked,EGYPT,M,16,Y
1997.0,Unprovoked,USA,M,17,N
1997.0,Unprovoked,USA,F,10,N
1997.0,Unprovoked,USA,M,17,N
1997.0,Unprovoked,USA,M,19,N
1997.0,Unprovoked,AUSTRALIA,M,19,N
1997.0,Unprovoked,SOUTH AFRICA,M,25,Y
1997.0,Unprovoked,USA,M,50,N
1997.0,Unprovoked,OKINAWA,M,55,Y
1997.0,Unprovoked,FIJI,F,47,N
1997.0,Unprovoked,USA,M,18,N
1997.0,Unprovoked,USA,M,33,N
1997.0,Unprovoked,USA,M,35,N
1997.0,Unprovoked,USA,M,34,N
1997.0,Unprovoked,USA,M,12,N
1997.0,Unprovoked,BAHAMAS,M,54,N
1997.0,Unprovoked,BRAZIL,M,22,N
1997.0,Unprovoked,AUSTRALIA,F,21,N
1997.0,Unprovoked,AUSTRALIA,M,30,N
1997.0,Boat,AUSTRALIA,F,49,N
1997.0,Unprovoked,AUSTRALIA,M,27,N
1997.0,Unprovoked,AUSTRALIA,M,41,Y
1996.0,Unprovoked,AUSTRALIA,M,18,UNKNOWN
1996.0,Unprovoked,USA,M,45,N
1996.0,Unprovoked,USA,M,26,N
1996.0,Unprovoked,USA,M,22,N
1996.0,Unprovoked,USA,M,21,N
1996.0,Unprovoked,USA,M,31,N
1996.0,Unprovoked,USA,M,14,N
1996.0,Unprovoked,NEW ZEALAND,M,23,N
1996.0,Unprovoked,USA,M,19,N
1996.0,Unprovoked,USA,M,5,N
1996.0,Unprovoked,USA,M,28,N
1996.0,Invalid,USA,F,28,N
1996.0,Provoked,SOUTH AFRICA,M,29,N
1996.0,Unprovoked,USA,M,19,N
1996.0,Unprovoked,USA,M,36,N
1996.0,Unprovoked,USA,M,21,N
1996.0,Unprovoked,USA,F,8,N
1996.0,Unprovoked,OKINAWA,M,52,Y
1996.0,Unprovoked,USA,M,46,N
1996.0,Unprovoked,USA,M,9,N
1996.0,Unprovoked,USA,M,18,N
1996.0,Unprovoked,USA,F,63,N
1996.0,Unprovoked,BAHAMAS,M,24,N
1996.0,Unprovoked,USA,F,24,N
1996.0,Unprovoked,SOUTH AFRICA,M,17,N
1996.0,Invalid,AUSTRALIA,M,45,Y
1996.0,Unprovoked,USA,M,22,N
1996.0,Unprovoked,SOUTH KOREA,M,33,Y
1996.0,Unprovoked,USA,M,27,N
1996.0,Unprovoked,AUSTRALIA,M,11,N
1996.0,Unprovoked,AUSTRALIA,F,16,N
1996.0,Unprovoked,AUSTRALIA,F,47,N
1996.0,Unprovoked,AUSTRALIA,M,7,N
1996.0,Unprovoked,AUSTRALIA,M,24,N
1996.0,Provoked,USA,F,32,N
1996.0,Unprovoked,AUSTRALIA,M,7,N
1996.0,Provoked,USA,M,33,N
1996.0,Unprovoked,AUSTRALIA,F,13,N
1996.0,Unprovoked,USA,M,53,N
1996.0,Unprovoked,REUNION,M,25,Y
1995.0,Unprovoked,NEW ZEALAND,M,22,N
1995.0,Unprovoked,USA,M,13,N
1995.0,Unprovoked,USA,M,17,N
1995.0,Unprovoked,AUSTRALIA,F,15,N
1995.0,Unprovoked,USA,M,39,N
1995.0,Unprovoked,USA,M,14,N
1995.0,Unprovoked,USA,M,17,N
1995.0,Unprovoked,USA,M,25,N
1995.0,Unprovoked,USA,M,19,N
1995.0,Unprovoked,USA,F,19,N
1995.0,Unprovoked,USA,M,25,Y
1995.0,Unprovoked,AUSTRALIA,M,29,Y
1995.0,Unprovoked,USA,M,32,N
1995.0,Invalid,USA,M,9,N
1995.0,Unprovoked,USA,M,19,N
1995.0,Unprovoked,USA,M,44,N
1995.0,Unprovoked,USA,M,16,N
1995.0,Unprovoked,USA,M,18,N
1995.0,Unprovoked,USA,M,16,N
1995.0,Unprovoked,USA,M,23,N
1995.0,Unprovoked,USA,M,19,N
1995.0,Unprovoked,TONGA,M,18,N
1995.0,Unprovoked,USA,M,20,N
1995.0,Invalid,USA,M,15,Y
1995.0,Unprovoked,USA,M,20,N
1995.0,Unprovoked,USA,F,14,N
1995.0,Unprovoked,USA,M,12,N
1995.0,Unprovoked,USA,M,18,N
1995.0,Unprovoked,USA,M,18,N
1995.0,Unprovoked,USA,M,12,N
1995.0,Unprovoked,USA,F,7,N
1995.0,Unprovoked,USA,M,47,N
1995.0,Unprovoked,BRAZIL,M,18,Y
1984.0,Unprovoked,SOUTH AFRICA,M,14,N
1995.0,Unprovoked,USA,M,34,N
1995.0,Provoked,USA,F,32,N
1995.0,Unprovoked,USA,M,31,N
1995.0,Unprovoked,USA,M,13,N
1995.0,Unprovoked,USA,M,45,N
1995.0,Unprovoked,USA,F,10,N
1995.0,Unprovoked,USA,M,38,N
1995.0,Unprovoked,HONG KONG,F,45,Y
1995.0,Unprovoked,HONG KONG,M,29,Y
1995.0,Unprovoked,USA,M,15,N
1995.0,Unprovoked,FIJI,M,69,Y
1995.0,Unprovoked,SOUTH KOREA,F,44,Y
1995.0,Invalid,USA,M,12,N
1995.0,Unprovoked,USA,M,20,N
1995.0,Unprovoked,JAPAN,M,47,Y
1995.0,Unprovoked,AUSTRALIA,M,35,N
1995.0,Unprovoked,SOUTH AFRICA,M,22,N
1995.0,Unprovoked,SOUTH AFRICA,M,14,Y
1995.0,Unprovoked,BRAZIL,M,17,N
1995.0,Invalid,SOUTH AFRICA,M,33,N
1994.0,Unprovoked,SOUTH AFRICA,M,26,N
1994.0,Invalid,AUSTRALIA,M,44,N
1994.0,Unprovoked,USA,M,42,Y
1994.0,Unprovoked,USA,F,34,N
1994.0,Provoked,USA,F,9,N
1994.0,Unprovoked,USA,M,16,N
1994.0,Unprovoked,USA,F,30,N
1994.0,Unprovoked,USA,M,43,N
1994.0,Sea Disaster,USA,M,7      &    31,Y
1994.0,Unprovoked,USA,F,12,N
1994.0,Unprovoked,BRAZIL,M,15,N
1994.0,Unprovoked,REUNION,M,24,Y
1994.0,Unprovoked,SOUTH AFRICA,M,22,Y
1994.0,Unprovoked,SOUTH AFRICA,M,31,N
1994.0,Unprovoked,USA,M,15,N
1994.0,Unprovoked,BAHAMAS,M,30,N
1994.0,Unprovoked,USA,M,24,N
1994.0,Unprovoked,USA,M,28,N
1994.0,Unprovoked,USA,M,35,N
1994.0,Unprovoked,USA,F,36,N
1994.0,Unprovoked,USA,M,26,N
1994.0,Unprovoked,USA,M,22,N
1994.0,Invalid,USA,F,25,Y
1994.0,Unprovoked,BAHAMAS,M,20?,N
1994.0,Unprovoked,USA,M,71,N
1994.0,Unprovoked,CHILE,F,19,N
1994.0,Provoked,USA,M,33,N
1994.0,Unprovoked,BRAZIL,M,25,N
1994.0,Unprovoked,USA,M,23,N
1994.0,Unprovoked,SOUTH AFRICA,M,15,N
1994.0,Unprovoked,SOUTH AFRICA,M,44,N
1994.0,Unprovoked,AUSTRALIA,M,23,N
1994.0,Unprovoked,SOUTH AFRICA,M,33,N
1993.0,Unprovoked,USA,M,30,N
1993.0,Unprovoked,AUSTRALIA,M,27,Y
1993.0,Unprovoked,USA,M,26,N
1993.0,Unprovoked,USA,F,26,N
1993.0,Boat,USA,F,34,N
1993.0,Unprovoked,SOMALIA,M,21,Y
1993.0,Unprovoked,SOUTH AFRICA,M,36,N
1993.0,Unprovoked,EL SALVADOR,M,17,Y
1993.0,Unprovoked,USA,M,19,N
1993.0,Unprovoked,USA,M,16,N
1993.0,Unprovoked,SPAIN,M,69,N
1993.0,Unprovoked,BAHAMAS,M,51,N
1993.0,Unprovoked,USA,F,19,N
1993.0,Unprovoked,USA,M,39,N
1993.0,Unprovoked,SOUTH AFRICA,M,28,N
1993.0,Unprovoked,USA,F,12,N
1993.0,Unprovoked,REUNION,M,16,N
1993.0,Unprovoked,HONG KONG,M,61,Y
1993.0,Unprovoked,MEXICO,F,42,Y
1993.0,Unprovoked,USA,M,22,N
1993.0,Unprovoked,AUSTRALIA,M,31,Y
1993.0,Unprovoked,AUSTRALIA,F,34,Y
1993.0,Unprovoked,HONG KONG,M,42,Y
1993.0,Unprovoked,USA,F,60's,N
1993.0,Invalid,AUSTRALIA,M,32,N
1993.0,Unprovoked,USA,M,25,N
1993.0,Unprovoked,USA,M,35,N
1993.0,Unprovoked,USA,M,55,N
1993.0,Provoked,AUSTRALIA,M,69,N
1993.0,Unprovoked,BRAZIL,M,15,N
1993.0,Unprovoked,AUSTRALIA,M,21,N
1993.0,Boat,CARIBBEAN SEA,M,32 & 30,N
1993.0,Unprovoked,USA,M,29,N
1992.0,Unprovoked,USA,M,10,N
1992.0,Unprovoked,USA,M,30,N
1992.0,Unprovoked,USA,M,31,N
1992.0,Unprovoked,USA,M,19,N
1992.0,Unprovoked,USA,M,24,N
1992.0,Boat,USA,M,46,N
1992.0,Unprovoked,FIJI,M,30,N
1992.0,Unprovoked,USA,M,40,N
1992.0,Unprovoked,USA,M,17,N
1992.0,Unprovoked,USA,M,18,Y
1992.0,Unprovoked,USA,M,40,N
1992.0,Unprovoked,USA,M,28,N
1992.0,Unprovoked,AUSTRALIA,M,28,Y
1992.0,Unprovoked,USA,M,20,N
1992.0,Unprovoked,USA,F,18,N
1992.0,Unprovoked,BAHAMAS,F,34,N
1992.0,Unprovoked,AUSTRALIA,M,17,N
1992.0,Unprovoked,USA,M,22,N
1992.0,Provoked,USA,M,26,N
1992.0,Unprovoked,USA,F,42,N
1992.0,Unprovoked,REUNION,M,16,Y
1992.0,Unprovoked,VANUATU,F,21,N
1992.0,Invalid,USA,M,45,Y
